id,name,quarter,sex,year,val,Year Quarter,Start of Quarter
071400000000,MAZOWIECKIE,quarter 4,males,2023,43,2023 Q4,2023-10-01
071400000000,MAZOWIECKIE,quarter 4,males,2024,36,2024 Q4,2024-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2010,33,2010 Q4,2010-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2011,57,2011 Q4,2011-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2012,46,2012 Q4,2012-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2013,50,2013 Q4,2013-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2014,50,2014 Q4,2014-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2015,31,2015 Q4,2015-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2016,14,2016 Q4,2016-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2017,21,2017 Q4,2017-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2018,19,2018 Q4,2018-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2019,21,2019 Q4,2019-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2020,19,2020 Q4,2020-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2021,18,2021 Q4,2021-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2022,16,2022 Q4,2022-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2023,20,2023 Q4,2023-10-01
071410000000,REGION WARSZAWSKI STOŁECZNY,quarter 4,males,2024,19,2024 Q4,2024-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2010,72,2010 Q4,2010-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2011,56,2011 Q4,2011-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2012,63,2012 Q4,2012-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2013,62,2013 Q4,2013-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2014,48,2014 Q4,2014-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2015,67,2015 Q4,2015-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2016,52,2016 Q4,2016-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2017,30,2017 Q4,2017-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2018,38,2018 Q4,2018-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2019,22,2019 Q4,2019-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2020,27,2020 Q4,2020-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2021,24,2021 Q4,2021-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2022,25,2022 Q4,2022-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2023,22,2023 Q4,2023-10-01
071420000000,REGION MAZOWIECKI REGIONALNY,quarter 4,males,2024,17,2024 Q4,2024-10-01
000000000000,POLAND,quarter 4,females,2010,756,2010 Q4,2010-10-01
000000000000,POLAND,quarter 4,females,2011,837,2011 Q4,2011-10-01
000000000000,POLAND,quarter 4,females,2012,862,2012 Q4,2012-10-01
000000000000,POLAND,quarter 4,females,2013,827,2013 Q4,2013-10-01
000000000000,POLAND,quarter 4,females,2014,682,2014 Q4,2014-10-01
000000000000,POLAND,quarter 4,females,2015,557,2015 Q4,2015-10-01
000000000000,POLAND,quarter 4,females,2016,438,2016 Q4,2016-10-01
000000000000,POLAND,quarter 4,females,2017,352,2017 Q4,2017-10-01
000000000000,POLAND,quarter 4,females,2018,305,2018 Q4,2018-10-01
000000000000,POLAND,quarter 4,females,2019,246,2019 Q4,2019-10-01
000000000000,POLAND,quarter 4,females,2020,248,2020 Q4,2020-10-01
000000000000,POLAND,quarter 4,females,2021,237,2021 Q4,2021-10-01
000000000000,POLAND,quarter 4,females,2022,225,2022 Q4,2022-10-01
000000000000,POLAND,quarter 4,females,2023,265,2023 Q4,2023-10-01
000000000000,POLAND,quarter 4,females,2024,256,2024 Q4,2024-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2010,161,2010 Q4,2010-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2011,184,2011 Q4,2011-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2012,184,2012 Q4,2012-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2013,176,2013 Q4,2013-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2014,119,2014 Q4,2014-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2015,93,2015 Q4,2015-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2016,73,2016 Q4,2016-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2017,55,2017 Q4,2017-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2018,49,2018 Q4,2018-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2019,49,2019 Q4,2019-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2020,50,2020 Q4,2020-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2021,45,2021 Q4,2021-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2022,32,2022 Q4,2022-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2023,45,2023 Q4,2023-10-01
010000000000,MACROREGION POŁUDNIOWY,quarter 4,females,2024,52,2024 Q4,2024-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2010,69,2010 Q4,2010-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2011,77,2011 Q4,2011-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2012,75,2012 Q4,2012-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2013,74,2013 Q4,2013-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2014,49,2014 Q4,2014-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2015,41,2015 Q4,2015-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2016,30,2016 Q4,2016-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2018,27,2018 Q4,2018-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2019,20,2019 Q4,2019-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2020,25,2020 Q4,2020-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2021,24,2021 Q4,2021-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2022,13,2022 Q4,2022-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2023,22,2023 Q4,2023-10-01
011200000000,MAŁOPOLSKIE,quarter 4,females,2024,26,2024 Q4,2024-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2010,69,2010 Q4,2010-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2011,77,2011 Q4,2011-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2012,75,2012 Q4,2012-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2013,74,2013 Q4,2013-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2014,49,2014 Q4,2014-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2015,41,2015 Q4,2015-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2016,30,2016 Q4,2016-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2017,21,2017 Q4,2017-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2018,27,2018 Q4,2018-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2019,20,2019 Q4,2019-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2020,25,2020 Q4,2020-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2021,24,2021 Q4,2021-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2022,13,2022 Q4,2022-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2023,22,2023 Q4,2023-10-01
011210000000,REGION MAŁOPOLSKIE,quarter 4,females,2024,26,2024 Q4,2024-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2010,93,2010 Q4,2010-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2011,106,2011 Q4,2011-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2012,109,2012 Q4,2012-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2013,101,2013 Q4,2013-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2014,70,2014 Q4,2014-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2015,52,2015 Q4,2015-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2016,43,2016 Q4,2016-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2017,33,2017 Q4,2017-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2018,22,2018 Q4,2018-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2019,30,2019 Q4,2019-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2020,25,2020 Q4,2020-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2021,21,2021 Q4,2021-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2022,19,2022 Q4,2022-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2023,23,2023 Q4,2023-10-01
012400000000,ŚLĄSKIE,quarter 4,females,2024,26,2024 Q4,2024-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2010,93,2010 Q4,2010-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2011,106,2011 Q4,2011-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2012,109,2012 Q4,2012-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2013,101,2013 Q4,2013-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2014,70,2014 Q4,2014-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2015,52,2015 Q4,2015-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2016,43,2016 Q4,2016-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2017,33,2017 Q4,2017-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2018,22,2018 Q4,2018-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2019,30,2019 Q4,2019-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2020,25,2020 Q4,2020-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2021,21,2021 Q4,2021-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2022,19,2022 Q4,2022-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2023,23,2023 Q4,2023-10-01
012410000000,REGION ŚLĄSKIE,quarter 4,females,2024,26,2024 Q4,2024-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2010,115,2010 Q4,2010-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2011,114,2011 Q4,2011-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2012,115,2012 Q4,2012-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2013,123,2013 Q4,2013-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2014,95,2014 Q4,2014-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2015,61,2015 Q4,2015-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2016,60,2016 Q4,2016-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2017,41,2017 Q4,2017-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2018,40,2018 Q4,2018-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2019,36,2019 Q4,2019-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2020,23,2020 Q4,2020-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2021,32,2021 Q4,2021-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2022,13,2022 Q4,2022-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2023,54,2023 Q4,2023-10-01
020000000000,MACROREGION PÓŁNOCNO-ZACHODNI,quarter 4,females,2024,34,2024 Q4,2024-10-01
020800000000,LUBUSKIE,quarter 4,females,2010,23,2010 Q4,2010-10-01
020800000000,LUBUSKIE,quarter 4,females,2011,18,2011 Q4,2011-10-01
020800000000,LUBUSKIE,quarter 4,females,2012,19,2012 Q4,2012-10-01
020800000000,LUBUSKIE,quarter 4,females,2013,20,2013 Q4,2013-10-01
020800000000,LUBUSKIE,quarter 4,females,2014,15,2014 Q4,2014-10-01
020800000000,LUBUSKIE,quarter 4,females,2015,12,2015 Q4,2015-10-01
020800000000,LUBUSKIE,quarter 4,females,2016,8,2016 Q4,2016-10-01
020800000000,LUBUSKIE,quarter 4,females,2017,6,2017 Q4,2017-10-01
020800000000,LUBUSKIE,quarter 4,females,2018,6,2018 Q4,2018-10-01
020800000000,LUBUSKIE,quarter 4,females,2019,0,2019 Q4,2019-10-01
020800000000,LUBUSKIE,quarter 4,females,2020,0,2020 Q4,2020-10-01
020800000000,LUBUSKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
020800000000,LUBUSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
020800000000,LUBUSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
020800000000,LUBUSKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2010,23,2010 Q4,2010-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2011,18,2011 Q4,2011-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2012,19,2012 Q4,2012-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2013,20,2013 Q4,2013-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2014,15,2014 Q4,2014-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2015,12,2015 Q4,2015-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2016,8,2016 Q4,2016-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2017,6,2017 Q4,2017-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2018,6,2018 Q4,2018-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2019,0,2019 Q4,2019-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2020,0,2020 Q4,2020-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
020810000000,REGION LUBUSKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2010,62,2010 Q4,2010-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2011,64,2011 Q4,2011-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2012,63,2012 Q4,2012-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2013,76,2013 Q4,2013-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2014,58,2014 Q4,2014-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2015,32,2015 Q4,2015-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2016,29,2016 Q4,2016-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2017,24,2017 Q4,2017-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2018,23,2018 Q4,2018-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2019,22,2019 Q4,2019-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2020,8,2020 Q4,2020-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2021,17,2021 Q4,2021-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2023,39,2023 Q4,2023-10-01
023000000000,WIELKOPOLSKIE,quarter 4,females,2024,18,2024 Q4,2024-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2010,62,2010 Q4,2010-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2011,64,2011 Q4,2011-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2012,63,2012 Q4,2012-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2013,76,2013 Q4,2013-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2014,58,2014 Q4,2014-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2015,32,2015 Q4,2015-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2016,29,2016 Q4,2016-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2017,24,2017 Q4,2017-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2018,23,2018 Q4,2018-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2019,22,2019 Q4,2019-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2020,8,2020 Q4,2020-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2021,17,2021 Q4,2021-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2023,39,2023 Q4,2023-10-01
023010000000,REGION WIELKOPOLSKIE,quarter 4,females,2024,18,2024 Q4,2024-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2010,29,2010 Q4,2010-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2011,32,2011 Q4,2011-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2012,33,2012 Q4,2012-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2013,28,2013 Q4,2013-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2014,22,2014 Q4,2014-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2015,17,2015 Q4,2015-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2016,23,2016 Q4,2016-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2017,10,2017 Q4,2017-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2018,11,2018 Q4,2018-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2019,11,2019 Q4,2019-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2020,12,2020 Q4,2020-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2021,13,2021 Q4,2021-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2023,13,2023 Q4,2023-10-01
023200000000,ZACHODNIOPOMORSKIE,quarter 4,females,2024,13,2024 Q4,2024-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2010,29,2010 Q4,2010-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2011,32,2011 Q4,2011-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2012,33,2012 Q4,2012-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2013,28,2013 Q4,2013-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2014,22,2014 Q4,2014-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2015,17,2015 Q4,2015-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2016,23,2016 Q4,2016-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2017,10,2017 Q4,2017-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2018,11,2018 Q4,2018-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2019,11,2019 Q4,2019-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2020,12,2020 Q4,2020-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2021,13,2021 Q4,2021-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2023,13,2023 Q4,2023-10-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 4,females,2024,13,2024 Q4,2024-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2010,80,2010 Q4,2010-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2011,81,2011 Q4,2011-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2012,87,2012 Q4,2012-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2013,74,2013 Q4,2013-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2014,71,2014 Q4,2014-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2015,54,2015 Q4,2015-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2016,43,2016 Q4,2016-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2017,32,2017 Q4,2017-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2018,38,2018 Q4,2018-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2019,29,2019 Q4,2019-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2020,22,2020 Q4,2020-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2021,28,2021 Q4,2021-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2022,38,2022 Q4,2022-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2023,23,2023 Q4,2023-10-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 4,females,2024,18,2024 Q4,2024-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2010,63,2010 Q4,2010-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2011,64,2011 Q4,2011-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2012,69,2012 Q4,2012-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2013,59,2013 Q4,2013-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2014,57,2014 Q4,2014-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2015,41,2015 Q4,2015-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2016,34,2016 Q4,2016-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2017,24,2017 Q4,2017-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2018,29,2018 Q4,2018-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2019,19,2019 Q4,2019-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2020,15,2020 Q4,2020-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2021,23,2021 Q4,2021-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2022,29,2022 Q4,2022-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2023,19,2023 Q4,2023-10-01
030200000000,DOLNOŚLĄSKIE,quarter 4,females,2024,17,2024 Q4,2024-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2010,63,2010 Q4,2010-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2011,64,2011 Q4,2011-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2012,69,2012 Q4,2012-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2013,59,2013 Q4,2013-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2014,57,2014 Q4,2014-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2015,41,2015 Q4,2015-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2016,34,2016 Q4,2016-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2017,24,2017 Q4,2017-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2018,29,2018 Q4,2018-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2019,19,2019 Q4,2019-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2020,15,2020 Q4,2020-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2021,23,2021 Q4,2021-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2022,29,2022 Q4,2022-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2023,19,2023 Q4,2023-10-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 4,females,2024,17,2024 Q4,2024-10-01
031600000000,OPOLSKIE,quarter 4,females,2010,17,2010 Q4,2010-10-01
031600000000,OPOLSKIE,quarter 4,females,2011,18,2011 Q4,2011-10-01
031600000000,OPOLSKIE,quarter 4,females,2012,18,2012 Q4,2012-10-01
031600000000,OPOLSKIE,quarter 4,females,2013,15,2013 Q4,2013-10-01
031600000000,OPOLSKIE,quarter 4,females,2014,14,2014 Q4,2014-10-01
031600000000,OPOLSKIE,quarter 4,females,2015,13,2015 Q4,2015-10-01
031600000000,OPOLSKIE,quarter 4,females,2016,9,2016 Q4,2016-10-01
031600000000,OPOLSKIE,quarter 4,females,2017,8,2017 Q4,2017-10-01
031600000000,OPOLSKIE,quarter 4,females,2018,9,2018 Q4,2018-10-01
031600000000,OPOLSKIE,quarter 4,females,2019,10,2019 Q4,2019-10-01
031600000000,OPOLSKIE,quarter 4,females,2020,7,2020 Q4,2020-10-01
031600000000,OPOLSKIE,quarter 4,females,2021,0,2021 Q4,2021-10-01
031600000000,OPOLSKIE,quarter 4,females,2022,0,2022 Q4,2022-10-01
031600000000,OPOLSKIE,quarter 4,females,2023,0,2023 Q4,2023-10-01
031600000000,OPOLSKIE,quarter 4,females,2024,0,2024 Q4,2024-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2010,17,2010 Q4,2010-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2011,18,2011 Q4,2011-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2012,18,2012 Q4,2012-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2013,15,2013 Q4,2013-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2014,14,2014 Q4,2014-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2015,13,2015 Q4,2015-10-01
031610000000,REGION OPOLSKIE,quarter 4,females,2016,9,2016 Q4,2016-10-01
