id,name,varId,val,year-month
012400000000,ŚLĄSKIE,461686,3.6,2024-07
012400000000,ŚLĄSKIE,461686,4.0,2025-07
020800000000,LUBUSKIE,461686,14.5,2011-07
020800000000,LUBUSKIE,461686,15.0,2012-07
020800000000,LUBUSKIE,461686,15.3,2013-07
020800000000,LUBUSKIE,461686,13.3,2014-07
020800000000,LUBUSKIE,461686,10.8,2015-07
020800000000,LUBUSKIE,461686,8.8,2016-07
020800000000,LUBUSKIE,461686,7.0,2017-07
020800000000,LUBUSKIE,461686,5.8,2018-07
020800000000,LUBUSKIE,461686,5.0,2019-07
020800000000,LUBUSKIE,461686,6.1,2020-07
020800000000,LUBUSKIE,461686,5.6,2021-07
020800000000,LUBUSKIE,461686,4.3,2022-07
020800000000,LUBUSKIE,461686,4.2,2023-07
020800000000,LUBUSKIE,461686,4.3,2024-07
020800000000,LUBUSKIE,461686,5.1,2025-07
023000000000,WIELKOPOLSKIE,461686,8.6,2011-07
023000000000,WIELKOPOLSKIE,461686,9.0,2012-07
023000000000,WIELKOPOLSKIE,461686,9.5,2013-07
023000000000,WIELKOPOLSKIE,461686,8.2,2014-07
023000000000,WIELKOPOLSKIE,461686,6.5,2015-07
023000000000,WIELKOPOLSKIE,461686,5.2,2016-07
023000000000,WIELKOPOLSKIE,461686,4.1,2017-07
023000000000,WIELKOPOLSKIE,461686,3.2,2018-07
023000000000,WIELKOPOLSKIE,461686,2.8,2019-07
023000000000,WIELKOPOLSKIE,461686,3.7,2020-07
023000000000,WIELKOPOLSKIE,461686,3.5,2021-07
023000000000,WIELKOPOLSKIE,461686,2.8,2022-07
023000000000,WIELKOPOLSKIE,461686,3.0,2023-07
023000000000,WIELKOPOLSKIE,461686,2.9,2024-07
023000000000,WIELKOPOLSKIE,461686,3.3,2025-07
023200000000,ZACHODNIOPOMORSKIE,461686,16.5,2011-07
023200000000,ZACHODNIOPOMORSKIE,461686,16.5,2012-07
023200000000,ZACHODNIOPOMORSKIE,461686,16.9,2013-07
023200000000,ZACHODNIOPOMORSKIE,461686,15.3,2014-07
023200000000,ZACHODNIOPOMORSKIE,461686,13.1,2015-07
023200000000,ZACHODNIOPOMORSKIE,461686,10.8,2016-07
023200000000,ZACHODNIOPOMORSKIE,461686,9.0,2017-07
023200000000,ZACHODNIOPOMORSKIE,461686,7.1,2018-07
023200000000,ZACHODNIOPOMORSKIE,461686,6.5,2019-07
023200000000,ZACHODNIOPOMORSKIE,461686,7.9,2020-07
023200000000,ZACHODNIOPOMORSKIE,461686,7.7,2021-07
023200000000,ZACHODNIOPOMORSKIE,461686,6.5,2022-07
023200000000,ZACHODNIOPOMORSKIE,461686,6.4,2023-07
023200000000,ZACHODNIOPOMORSKIE,461686,6.5,2024-07
023200000000,ZACHODNIOPOMORSKIE,461686,7.0,2025-07
030200000000,DOLNOŚLĄSKIE,461686,12.0,2011-07
030200000000,DOLNOŚLĄSKIE,461686,12.3,2012-07
030200000000,DOLNOŚLĄSKIE,461686,13.0,2013-07
030200000000,DOLNOŚLĄSKIE,461686,11.4,2014-07
030200000000,DOLNOŚLĄSKIE,461686,9.0,2015-07
030200000000,DOLNOŚLĄSKIE,461686,7.5,2016-07
030200000000,DOLNOŚLĄSKIE,461686,6.2,2017-07
030200000000,DOLNOŚLĄSKIE,461686,5.1,2018-07
030200000000,DOLNOŚLĄSKIE,461686,4.7,2019-07
030200000000,DOLNOŚLĄSKIE,461686,5.7,2020-07
030200000000,DOLNOŚLĄSKIE,461686,5.3,2021-07
030200000000,DOLNOŚLĄSKIE,461686,4.5,2022-07
030200000000,DOLNOŚLĄSKIE,461686,4.4,2023-07
030200000000,DOLNOŚLĄSKIE,461686,4.6,2024-07
030200000000,DOLNOŚLĄSKIE,461686,5.0,2025-07
031600000000,OPOLSKIE,461686,12.5,2011-07
031600000000,OPOLSKIE,461686,13.1,2012-07
031600000000,OPOLSKIE,461686,13.8,2013-07
031600000000,OPOLSKIE,461686,12.4,2014-07
031600000000,OPOLSKIE,461686,10.1,2015-07
031600000000,OPOLSKIE,461686,9.0,2016-07
031600000000,OPOLSKIE,461686,7.6,2017-07
031600000000,OPOLSKIE,461686,6.2,2018-07
031600000000,OPOLSKIE,461686,5.6,2019-07
031600000000,OPOLSKIE,461686,6.9,2020-07
031600000000,OPOLSKIE,461686,6.4,2021-07
031600000000,OPOLSKIE,461686,5.9,2022-07
031600000000,OPOLSKIE,461686,6.0,2023-07
031600000000,OPOLSKIE,461686,5.7,2024-07
031600000000,OPOLSKIE,461686,6.0,2025-07
040400000000,KUJAWSKO-POMORSKIE,461686,16.0,2011-07
040400000000,KUJAWSKO-POMORSKIE,461686,16.6,2012-07
040400000000,KUJAWSKO-POMORSKIE,461686,17.5,2013-07
040400000000,KUJAWSKO-POMORSKIE,461686,16.0,2014-07
040400000000,KUJAWSKO-POMORSKIE,461686,13.4,2015-07
040400000000,KUJAWSKO-POMORSKIE,461686,11.9,2016-07
040400000000,KUJAWSKO-POMORSKIE,461686,10.4,2017-07
040400000000,KUJAWSKO-POMORSKIE,461686,8.7,2018-07
040400000000,KUJAWSKO-POMORSKIE,461686,7.8,2019-07
040400000000,KUJAWSKO-POMORSKIE,461686,8.7,2020-07
040400000000,KUJAWSKO-POMORSKIE,461686,8.2,2021-07
040400000000,KUJAWSKO-POMORSKIE,461686,7.2,2022-07
040400000000,KUJAWSKO-POMORSKIE,461686,7.0,2023-07
040400000000,KUJAWSKO-POMORSKIE,461686,6.9,2024-07
040400000000,KUJAWSKO-POMORSKIE,461686,7.5,2025-07
042200000000,POMORSKIE,461686,11.5,2011-07
042200000000,POMORSKIE,461686,12.1,2012-07
042200000000,POMORSKIE,461686,13.0,2013-07
042200000000,POMORSKIE,461686,11.4,2014-07
042200000000,POMORSKIE,461686,9.2,2015-07
042200000000,POMORSKIE,461686,7.4,2016-07
042200000000,POMORSKIE,461686,5.7,2017-07
042200000000,POMORSKIE,461686,4.7,2018-07
042200000000,POMORSKIE,461686,4.4,2019-07
042200000000,POMORSKIE,461686,5.5,2020-07
042200000000,POMORSKIE,461686,5.7,2021-07
042200000000,POMORSKIE,461686,4.4,2022-07
042200000000,POMORSKIE,461686,4.4,2023-07
042200000000,POMORSKIE,461686,4.4,2024-07
042200000000,POMORSKIE,461686,4.9,2025-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,18.5,2011-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,19.3,2012-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,20.4,2013-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,18.6,2014-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,16.2,2015-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,13.9,2016-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,11.9,2017-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,9.9,2018-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,8.8,2019-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,10.2,2020-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,9.0,2021-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,8.0,2022-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,8.0,2023-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,7.7,2024-07
042800000000,WARMIŃSKO-MAZURSKIE,461686,8.3,2025-07
011200000000,MAŁOPOLSKIE,461687,9.8,2011-08
011200000000,MAŁOPOLSKIE,461687,10.5,2012-08
011200000000,MAŁOPOLSKIE,461687,11.2,2013-08
011200000000,MAŁOPOLSKIE,461687,10.0,2014-08
011200000000,MAŁOPOLSKIE,461687,8.3,2015-08
011200000000,MAŁOPOLSKIE,461687,6.8,2016-08
011200000000,MAŁOPOLSKIE,461687,5.6,2017-08
011200000000,MAŁOPOLSKIE,461687,4.7,2018-08
011200000000,MAŁOPOLSKIE,461687,4.1,2019-08
011200000000,MAŁOPOLSKIE,461687,5.2,2020-08
011200000000,MAŁOPOLSKIE,461687,4.9,2021-08
011200000000,MAŁOPOLSKIE,461687,4.5,2022-08
011200000000,MAŁOPOLSKIE,461687,4.2,2023-08
011200000000,MAŁOPOLSKIE,461687,4.1,2024-08
011200000000,MAŁOPOLSKIE,461687,4.6,2025-08
012400000000,ŚLĄSKIE,461687,9.6,2011-08
012400000000,ŚLĄSKIE,461687,10.2,2012-08
012400000000,ŚLĄSKIE,461687,11.1,2013-08
012400000000,ŚLĄSKIE,461687,9.9,2014-08
012400000000,ŚLĄSKIE,461687,8.4,2015-08
012400000000,ŚLĄSKIE,461687,6.8,2016-08
012400000000,ŚLĄSKIE,461687,5.6,2017-08
012400000000,ŚLĄSKIE,461687,4.4,2018-08
012400000000,ŚLĄSKIE,461687,3.7,2019-08
012400000000,ŚLĄSKIE,461687,4.8,2020-08
012400000000,ŚLĄSKIE,461687,4.7,2021-08
012400000000,ŚLĄSKIE,461687,3.8,2022-08
012400000000,ŚLĄSKIE,461687,3.7,2023-08
012400000000,ŚLĄSKIE,461687,3.6,2024-08
012400000000,ŚLĄSKIE,461687,4.2,2025-08
020800000000,LUBUSKIE,461687,14.4,2011-08
020800000000,LUBUSKIE,461687,15.0,2012-08
020800000000,LUBUSKIE,461687,15.4,2013-08
020800000000,LUBUSKIE,461687,13.1,2014-08
020800000000,LUBUSKIE,461687,10.6,2015-08
020800000000,LUBUSKIE,461687,8.7,2016-08
020800000000,LUBUSKIE,461687,7.0,2017-08
020800000000,LUBUSKIE,461687,5.8,2018-08
020800000000,LUBUSKIE,461687,4.9,2019-08
020800000000,LUBUSKIE,461687,6.1,2020-08
020800000000,LUBUSKIE,461687,5.5,2021-08
020800000000,LUBUSKIE,461687,4.3,2022-08
020800000000,LUBUSKIE,461687,4.3,2023-08
020800000000,LUBUSKIE,461687,4.4,2024-08
020800000000,LUBUSKIE,461687,5.3,2025-08
023000000000,WIELKOPOLSKIE,461687,8.6,2011-08
023000000000,WIELKOPOLSKIE,461687,9.0,2012-08
023000000000,WIELKOPOLSKIE,461687,9.5,2013-08
023000000000,WIELKOPOLSKIE,461687,8.1,2014-08
023000000000,WIELKOPOLSKIE,461687,6.4,2015-08
023000000000,WIELKOPOLSKIE,461687,5.2,2016-08
023000000000,WIELKOPOLSKIE,461687,4.1,2017-08
023000000000,WIELKOPOLSKIE,461687,3.2,2018-08
023000000000,WIELKOPOLSKIE,461687,2.8,2019-08
023000000000,WIELKOPOLSKIE,461687,3.7,2020-08
023000000000,WIELKOPOLSKIE,461687,3.4,2021-08
023000000000,WIELKOPOLSKIE,461687,2.8,2022-08
023000000000,WIELKOPOLSKIE,461687,3.0,2023-08
023000000000,WIELKOPOLSKIE,461687,3.0,2024-08
023000000000,WIELKOPOLSKIE,461687,3.4,2025-08
023200000000,ZACHODNIOPOMORSKIE,461687,16.3,2011-08
023200000000,ZACHODNIOPOMORSKIE,461687,16.5,2012-08
023200000000,ZACHODNIOPOMORSKIE,461687,16.7,2013-08
023200000000,ZACHODNIOPOMORSKIE,461687,15.2,2014-08
023200000000,ZACHODNIOPOMORSKIE,461687,13.0,2015-08
023200000000,ZACHODNIOPOMORSKIE,461687,10.7,2016-08
023200000000,ZACHODNIOPOMORSKIE,461687,9.0,2017-08
023200000000,ZACHODNIOPOMORSKIE,461687,7.1,2018-08
023200000000,ZACHODNIOPOMORSKIE,461687,6.5,2019-08
023200000000,ZACHODNIOPOMORSKIE,461687,7.9,2020-08
023200000000,ZACHODNIOPOMORSKIE,461687,7.5,2021-08
023200000000,ZACHODNIOPOMORSKIE,461687,6.5,2022-08
023200000000,ZACHODNIOPOMORSKIE,461687,6.5,2023-08
023200000000,ZACHODNIOPOMORSKIE,461687,6.5,2024-08
023200000000,ZACHODNIOPOMORSKIE,461687,7.2,2025-08
030200000000,DOLNOŚLĄSKIE,461687,12.0,2011-08
030200000000,DOLNOŚLĄSKIE,461687,12.4,2012-08
030200000000,DOLNOŚLĄSKIE,461687,12.9,2013-08
030200000000,DOLNOŚLĄSKIE,461687,11.2,2014-08
030200000000,DOLNOŚLĄSKIE,461687,8.8,2015-08
030200000000,DOLNOŚLĄSKIE,461687,7.4,2016-08
030200000000,DOLNOŚLĄSKIE,461687,6.2,2017-08
030200000000,DOLNOŚLĄSKIE,461687,5.1,2018-08
030200000000,DOLNOŚLĄSKIE,461687,4.7,2019-08
030200000000,DOLNOŚLĄSKIE,461687,5.7,2020-08
030200000000,DOLNOŚLĄSKIE,461687,5.2,2021-08
030200000000,DOLNOŚLĄSKIE,461687,4.5,2022-08
030200000000,DOLNOŚLĄSKIE,461687,4.4,2023-08
030200000000,DOLNOŚLĄSKIE,461687,4.6,2024-08
030200000000,DOLNOŚLĄSKIE,461687,5.2,2025-08
031600000000,OPOLSKIE,461687,12.5,2011-08
031600000000,OPOLSKIE,461687,13.1,2012-08
031600000000,OPOLSKIE,461687,13.7,2013-08
031600000000,OPOLSKIE,461687,12.3,2014-08
031600000000,OPOLSKIE,461687,9.9,2015-08
031600000000,OPOLSKIE,461687,8.9,2016-08
031600000000,OPOLSKIE,461687,7.6,2017-08
031600000000,OPOLSKIE,461687,6.1,2018-08
031600000000,OPOLSKIE,461687,5.6,2019-08
031600000000,OPOLSKIE,461687,6.9,2020-08
031600000000,OPOLSKIE,461687,6.3,2021-08
031600000000,OPOLSKIE,461687,6.0,2022-08
031600000000,OPOLSKIE,461687,5.9,2023-08
031600000000,OPOLSKIE,461687,5.8,2024-08
031600000000,OPOLSKIE,461687,6.2,2025-08
040400000000,KUJAWSKO-POMORSKIE,461687,15.9,2011-08
040400000000,KUJAWSKO-POMORSKIE,461687,16.6,2012-08
040400000000,KUJAWSKO-POMORSKIE,461687,17.4,2013-08
040400000000,KUJAWSKO-POMORSKIE,461687,15.8,2014-08
040400000000,KUJAWSKO-POMORSKIE,461687,13.1,2015-08
040400000000,KUJAWSKO-POMORSKIE,461687,11.8,2016-08
040400000000,KUJAWSKO-POMORSKIE,461687,10.2,2017-08
040400000000,KUJAWSKO-POMORSKIE,461687,8.6,2018-08
040400000000,KUJAWSKO-POMORSKIE,461687,7.7,2019-08
040400000000,KUJAWSKO-POMORSKIE,461687,8.7,2020-08
040400000000,KUJAWSKO-POMORSKIE,461687,8.1,2021-08
040400000000,KUJAWSKO-POMORSKIE,461687,7.2,2022-08
040400000000,KUJAWSKO-POMORSKIE,461687,6.9,2023-08
040400000000,KUJAWSKO-POMORSKIE,461687,7.0,2024-08
040400000000,KUJAWSKO-POMORSKIE,461687,7.6,2025-08
042200000000,POMORSKIE,461687,11.5,2011-08
042200000000,POMORSKIE,461687,12.2,2012-08
042200000000,POMORSKIE,461687,12.8,2013-08
042200000000,POMORSKIE,461687,11.3,2014-08
042200000000,POMORSKIE,461687,9.1,2015-08
042200000000,POMORSKIE,461687,7.3,2016-08
042200000000,POMORSKIE,461687,5.7,2017-08
042200000000,POMORSKIE,461687,4.7,2018-08
042200000000,POMORSKIE,461687,4.4,2019-08
042200000000,POMORSKIE,461687,5.6,2020-08
042200000000,POMORSKIE,461687,5.6,2021-08
042200000000,POMORSKIE,461687,4.4,2022-08
042200000000,POMORSKIE,461687,4.5,2023-08
042200000000,POMORSKIE,461687,4.5,2024-08
042200000000,POMORSKIE,461687,5.0,2025-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,18.5,2011-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,19.4,2012-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,20.3,2013-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,18.4,2014-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,16.1,2015-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,13.8,2016-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,11.9,2017-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,9.9,2018-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,8.7,2019-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,10.0,2020-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,8.8,2021-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,8.1,2022-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,7.9,2023-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,7.8,2024-08
042800000000,WARMIŃSKO-MAZURSKIE,461687,8.5,2025-08
011200000000,MAŁOPOLSKIE,461688,9.9,2011-09
011200000000,MAŁOPOLSKIE,461688,10.6,2012-09
011200000000,MAŁOPOLSKIE,461688,11.3,2013-09
011200000000,MAŁOPOLSKIE,461688,9.8,2014-09
011200000000,MAŁOPOLSKIE,461688,8.3,2015-09
011200000000,MAŁOPOLSKIE,461688,6.7,2016-09
011200000000,MAŁOPOLSKIE,461688,5.5,2017-09
011200000000,MAŁOPOLSKIE,461688,4.7,2018-09
011200000000,MAŁOPOLSKIE,461688,4.1,2019-09
011200000000,MAŁOPOLSKIE,461688,5.2,2020-09
011200000000,MAŁOPOLSKIE,461688,4.8,2021-09
011200000000,MAŁOPOLSKIE,461688,4.5,2022-09
011200000000,MAŁOPOLSKIE,461688,4.1,2023-09
011200000000,MAŁOPOLSKIE,461688,4.1,2024-09
011200000000,MAŁOPOLSKIE,461688,4.6,2025-09
012400000000,ŚLĄSKIE,461688,9.6,2011-09
012400000000,ŚLĄSKIE,461688,10.4,2012-09
012400000000,ŚLĄSKIE,461688,11.1,2013-09
012400000000,ŚLĄSKIE,461688,9.8,2014-09
012400000000,ŚLĄSKIE,461688,8.2,2015-09
012400000000,ŚLĄSKIE,461688,6.7,2016-09
012400000000,ŚLĄSKIE,461688,5.5,2017-09
012400000000,ŚLĄSKIE,461688,4.4,2018-09
012400000000,ŚLĄSKIE,461688,3.7,2019-09
012400000000,ŚLĄSKIE,461688,4.8,2020-09
012400000000,ŚLĄSKIE,461688,4.5,2021-09
012400000000,ŚLĄSKIE,461688,3.8,2022-09
012400000000,ŚLĄSKIE,461688,3.7,2023-09
012400000000,ŚLĄSKIE,461688,3.6,2024-09
012400000000,ŚLĄSKIE,461688,4.3,2025-09
020800000000,LUBUSKIE,461688,14.3,2011-09
020800000000,LUBUSKIE,461688,15.1,2012-09
020800000000,LUBUSKIE,461688,15.3,2013-09
020800000000,LUBUSKIE,461688,12.8,2014-09
020800000000,LUBUSKIE,461688,10.4,2015-09
020800000000,LUBUSKIE,461688,8.4,2016-09
020800000000,LUBUSKIE,461688,6.8,2017-09
020800000000,LUBUSKIE,461688,5.7,2018-09
020800000000,LUBUSKIE,461688,4.8,2019-09
020800000000,LUBUSKIE,461688,6.1,2020-09
020800000000,LUBUSKIE,461688,5.2,2021-09
020800000000,LUBUSKIE,461688,4.2,2022-09
020800000000,LUBUSKIE,461688,4.3,2023-09
020800000000,LUBUSKIE,461688,4.3,2024-09
020800000000,LUBUSKIE,461688,5.4,2025-09
023000000000,WIELKOPOLSKIE,461688,8.6,2011-09
023000000000,WIELKOPOLSKIE,461688,9.1,2012-09
023000000000,WIELKOPOLSKIE,461688,9.4,2013-09
023000000000,WIELKOPOLSKIE,461688,7.9,2014-09
023000000000,WIELKOPOLSKIE,461688,6.2,2015-09
023000000000,WIELKOPOLSKIE,461688,5.1,2016-09
023000000000,WIELKOPOLSKIE,461688,4.0,2017-09
023000000000,WIELKOPOLSKIE,461688,3.2,2018-09
023000000000,WIELKOPOLSKIE,461688,2.8,2019-09
023000000000,WIELKOPOLSKIE,461688,3.7,2020-09
023000000000,WIELKOPOLSKIE,461688,3.3,2021-09
023000000000,WIELKOPOLSKIE,461688,2.8,2022-09
023000000000,WIELKOPOLSKIE,461688,3.0,2023-09
023000000000,WIELKOPOLSKIE,461688,3.0,2024-09
023000000000,WIELKOPOLSKIE,461688,3.5,2025-09
023200000000,ZACHODNIOPOMORSKIE,461688,16.4,2011-09
023200000000,ZACHODNIOPOMORSKIE,461688,16.7,2012-09
023200000000,ZACHODNIOPOMORSKIE,461688,16.9,2013-09
023200000000,ZACHODNIOPOMORSKIE,461688,15.2,2014-09
023200000000,ZACHODNIOPOMORSKIE,461688,12.9,2015-09
023200000000,ZACHODNIOPOMORSKIE,461688,10.6,2016-09
023200000000,ZACHODNIOPOMORSKIE,461688,8.9,2017-09
023200000000,ZACHODNIOPOMORSKIE,461688,7.1,2018-09
023200000000,ZACHODNIOPOMORSKIE,461688,6.5,2019-09
023200000000,ZACHODNIOPOMORSKIE,461688,7.9,2020-09
023200000000,ZACHODNIOPOMORSKIE,461688,7.3,2021-09
023200000000,ZACHODNIOPOMORSKIE,461688,6.4,2022-09
023200000000,ZACHODNIOPOMORSKIE,461688,6.5,2023-09
023200000000,ZACHODNIOPOMORSKIE,461688,6.6,2024-09
023200000000,ZACHODNIOPOMORSKIE,461688,7.3,2025-09
030200000000,DOLNOŚLĄSKIE,461688,11.9,2011-09
030200000000,DOLNOŚLĄSKIE,461688,12.5,2012-09
030200000000,DOLNOŚLĄSKIE,461688,12.8,2013-09
030200000000,DOLNOŚLĄSKIE,461688,10.9,2014-09
030200000000,DOLNOŚLĄSKIE,461688,8.6,2015-09
030200000000,DOLNOŚLĄSKIE,461688,7.3,2016-09
030200000000,DOLNOŚLĄSKIE,461688,6.1,2017-09
030200000000,DOLNOŚLĄSKIE,461688,5.1,2018-09
030200000000,DOLNOŚLĄSKIE,461688,4.6,2019-09
030200000000,DOLNOŚLĄSKIE,461688,5.6,2020-09
030200000000,DOLNOŚLĄSKIE,461688,5.0,2021-09
030200000000,DOLNOŚLĄSKIE,461688,4.5,2022-09
030200000000,DOLNOŚLĄSKIE,461688,4.4,2023-09
030200000000,DOLNOŚLĄSKIE,461688,4.6,2024-09
030200000000,DOLNOŚLĄSKIE,461688,5.2,2025-09
031600000000,OPOLSKIE,461688,12.6,2011-09
031600000000,OPOLSKIE,461688,13.2,2012-09
031600000000,OPOLSKIE,461688,13.8,2013-09
031600000000,OPOLSKIE,461688,12.0,2014-09
031600000000,OPOLSKIE,461688,9.7,2015-09
031600000000,OPOLSKIE,461688,8.8,2016-09
031600000000,OPOLSKIE,461688,7.4,2017-09
031600000000,OPOLSKIE,461688,6.0,2018-09
031600000000,OPOLSKIE,461688,5.5,2019-09
031600000000,OPOLSKIE,461688,6.8,2020-09
031600000000,OPOLSKIE,461688,6.1,2021-09
031600000000,OPOLSKIE,461688,6.0,2022-09
031600000000,OPOLSKIE,461688,5.7,2023-09
031600000000,OPOLSKIE,461688,5.7,2024-09
031600000000,OPOLSKIE,461688,6.2,2025-09
040400000000,KUJAWSKO-POMORSKIE,461688,15.9,2011-09
040400000000,KUJAWSKO-POMORSKIE,461688,16.7,2012-09
040400000000,KUJAWSKO-POMORSKIE,461688,17.5,2013-09
040400000000,KUJAWSKO-POMORSKIE,461688,15.7,2014-09
040400000000,KUJAWSKO-POMORSKIE,461688,13.0,2015-09
040400000000,KUJAWSKO-POMORSKIE,461688,11.7,2016-09
040400000000,KUJAWSKO-POMORSKIE,461688,10.1,2017-09
040400000000,KUJAWSKO-POMORSKIE,461688,8.6,2018-09
040400000000,KUJAWSKO-POMORSKIE,461688,7.6,2019-09
040400000000,KUJAWSKO-POMORSKIE,461688,8.7,2020-09
040400000000,KUJAWSKO-POMORSKIE,461688,7.9,2021-09
040400000000,KUJAWSKO-POMORSKIE,461688,7.1,2022-09
040400000000,KUJAWSKO-POMORSKIE,461688,6.9,2023-09
040400000000,KUJAWSKO-POMORSKIE,461688,7.0,2024-09
040400000000,KUJAWSKO-POMORSKIE,461688,7.6,2025-09
042200000000,POMORSKIE,461688,11.7,2011-09
042200000000,POMORSKIE,461688,12.4,2012-09
042200000000,POMORSKIE,461688,13.0,2013-09
042200000000,POMORSKIE,461688,11.2,2014-09
042200000000,POMORSKIE,461688,9.0,2015-09
042200000000,POMORSKIE,461688,7.3,2016-09
042200000000,POMORSKIE,461688,5.7,2017-09
042200000000,POMORSKIE,461688,4.8,2018-09
042200000000,POMORSKIE,461688,4.4,2019-09
042200000000,POMORSKIE,461688,5.7,2020-09
042200000000,POMORSKIE,461688,5.5,2021-09
042200000000,POMORSKIE,461688,4.5,2022-09
042200000000,POMORSKIE,461688,4.6,2023-09
042200000000,POMORSKIE,461688,4.5,2024-09
042200000000,POMORSKIE,461688,5.2,2025-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,18.7,2011-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,19.5,2012-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,20.4,2013-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,18.2,2014-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,16.0,2015-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,13.7,2016-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,11.8,2017-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,9.9,2018-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,8.6,2019-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,9.9,2020-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,8.7,2021-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,8.2,2022-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,7.9,2023-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,7.8,2024-09
042800000000,WARMIŃSKO-MAZURSKIE,461688,8.7,2025-09
011200000000,MAŁOPOLSKIE,461689,9.9,2011-10
011200000000,MAŁOPOLSKIE,461689,10.7,2012-10
011200000000,MAŁOPOLSKIE,461689,11.2,2013-10
011200000000,MAŁOPOLSKIE,461689,9.6,2014-10
011200000000,MAŁOPOLSKIE,461689,8.2,2015-10
011200000000,MAŁOPOLSKIE,461689,6.6,2016-10
011200000000,MAŁOPOLSKIE,461689,5.3,2017-10
011200000000,MAŁOPOLSKIE,461689,4.6,2018-10
011200000000,MAŁOPOLSKIE,461689,4.0,2019-10
011200000000,MAŁOPOLSKIE,461689,5.2,2020-10
011200000000,MAŁOPOLSKIE,461689,4.6,2021-10
011200000000,MAŁOPOLSKIE,461689,4.5,2022-10
011200000000,MAŁOPOLSKIE,461689,4.1,2023-10
011200000000,MAŁOPOLSKIE,461689,4.1,2024-10
012400000000,ŚLĄSKIE,461689,9.7,2011-10
012400000000,ŚLĄSKIE,461689,10.5,2012-10
012400000000,ŚLĄSKIE,461689,11.0,2013-10
012400000000,ŚLĄSKIE,461689,9.6,2014-10
012400000000,ŚLĄSKIE,461689,8.1,2015-10
012400000000,ŚLĄSKIE,461689,6.6,2016-10
012400000000,ŚLĄSKIE,461689,5.2,2017-10
012400000000,ŚLĄSKIE,461689,4.3,2018-10
012400000000,ŚLĄSKIE,461689,3.6,2019-10
012400000000,ŚLĄSKIE,461689,4.8,2020-10
012400000000,ŚLĄSKIE,461689,4.4,2021-10
012400000000,ŚLĄSKIE,461689,3.7,2022-10
012400000000,ŚLĄSKIE,461689,3.6,2023-10
012400000000,ŚLĄSKIE,461689,3.5,2024-10
020800000000,LUBUSKIE,461689,14.4,2011-10
020800000000,LUBUSKIE,461689,14.9,2012-10
020800000000,LUBUSKIE,461689,15.1,2013-10
020800000000,LUBUSKIE,461689,12.6,2014-10
020800000000,LUBUSKIE,461689,10.2,2015-10
020800000000,LUBUSKIE,461689,8.4,2016-10
020800000000,LUBUSKIE,461689,6.5,2017-10
020800000000,LUBUSKIE,461689,5.6,2018-10
020800000000,LUBUSKIE,461689,4.7,2019-10
020800000000,LUBUSKIE,461689,6.1,2020-10
020800000000,LUBUSKIE,461689,5.0,2021-10
020800000000,LUBUSKIE,461689,4.2,2022-10
020800000000,LUBUSKIE,461689,4.3,2023-10
020800000000,LUBUSKIE,461689,4.3,2024-10
023000000000,WIELKOPOLSKIE,461689,8.6,2011-10
023000000000,WIELKOPOLSKIE,461689,9.2,2012-10
